2016-08-27 22:39:16,112.967338,25.393547
2016-08-27 22:40:16,112.967338,25.393547
2016-08-27 22:41:16,112.968292,25.3864
2016-08-27 22:42:16,112.969033,25.37801
2016-08-27 22:43:16,112.963582,25.367952
2016-08-27 22:44:16,112.958145,25.361677
2016-08-27 22:45:16,112.956007,25.351417
2016-08-27 22:46:16,112.957282,25.34184
2016-08-27 22:47:16,112.955938,25.330345
2016-08-27 22:48:16,112.96076,25.323167
2016-08-27 22:49:16,112.961802,25.32188
2016-08-27 22:50:16,112.96256,25.321042
2016-08-27 22:51:16,112.963213,25.320192
2016-08-27 22:52:16,112.963213,25.320192
2016-08-27 22:53:16,112.963213,25.320192
2016-08-27 22:53:24,112.963213,25.320192
2016-08-27 22:58:24,112.963213,25.320192
2016-08-27 23:03:24,112.963213,25.320192
2016-08-27 23:04:59,112.963213,25.320192
2016-08-27 23:05:59,112.963932,25.31971
2016-08-27 23:06:59,112.96572,25.31816
2016-08-27 23:07:59,112.970677,25.312995
2016-08-27 23:08:59,112.97551,25.303767
2016-08-27 23:09:59,112.978678,25.293102
2016-08-27 23:10:59,112.980908,25.285967
2016-08-27 23:11:59,112.984075,25.279485
2016-08-27 23:12:59,112.992558,25.271097
2016-08-27 23:13:59,113.00274,25.265917
2016-08-27 23:14:59,113.014567,25.261495
2016-08-27 23:15:59,113.021608,25.255408
2016-08-27 23:16:59,113.026238,25.251467
2016-08-27 23:17:59,113.031747,25.247557
2016-08-27 23:18:59,113.042368,25.24222
2016-08-27 23:19:59,113.05278,25.238122
2016-08-27 23:20:59,113.06007,25.23486
2016-08-27 23:21:59,113.065053,25.232007
2016-08-27 23:22:59,113.070293,25.229867
2016-08-27 23:23:59,113.075852,25.228738
2016-08-27 23:24:59,113.081898,25.228708
2016-08-27 23:25:59,113.088133,25.22994
2016-08-27 23:26:59,113.093898,25.232098
2016-08-27 23:27:59,113.100827,25.234902
2016-08-27 23:28:59,113.1084,25.235968
2016-08-27 23:29:59,113.113505,25.23505
2016-08-27 23:30:16,113.113343,25.234878
2016-08-27 23:35:16,113.113343,25.234878
2016-08-27 23:40:16,113.113343,25.234878
2016-08-27 23:42:19,113.113343,25.234878
2016-08-27 23:43:19,113.113343,25.234878
2016-08-27 23:44:19,113.113343,25.234878
2016-08-27 23:45:19,113.115697,25.234807
2016-08-27 23:46:19,113.118502,25.235452
2016-08-27 23:47:19,113.127438,25.233137
2016-08-27 23:48:19,113.132663,25.228298
2016-08-27 23:49:19,113.135552,25.220847
2016-08-27 23:50:19,113.138988,25.211288
2016-08-27 23:51:19,113.142253,25.206777
2016-08-27 23:52:19,113.157418,25.198678
2016-08-27 23:53:19,113.168252,25.197648
2016-08-27 23:54:19,113.170557,25.197493
2016-08-27 23:55:19,113.183775,25.195745
2016-08-27 23:56:19,113.192318,25.192912
2016-08-27 23:57:19,113.201887,25.190712
2016-08-27 23:58:19,113.202212,25.190642
2016-08-27 23:59:19,113.202212,25.190642
2016-08-28 00:00:19,113.202212,25.190642
2016-08-28 00:01:19,113.202212,25.190642
2016-08-28 00:02:19,113.202212,25.190642
2016-08-28 00:03:19,113.202212,25.190642
2016-08-28 00:04:19,113.263473,25.163003
2016-08-28 00:05:19,113.263473,25.163003
2016-08-28 00:06:19,113.284323,25.138238
2016-08-28 00:07:19,113.290362,25.132872
2016-08-28 00:08:19,113.290362,25.132872
2016-08-28 00:09:19,113.31311,25.117033
2016-08-28 00:09:19,113.31311,25.117033
2016-08-28 00:10:19,113.318415,25.105558
2016-08-28 00:11:19,113.32199,25.094723
2016-08-28 00:12:19,113.327527,25.08514
2016-08-28 00:13:19,113.328762,25.077113
2016-08-28 00:14:19,113.328732,25.066487
2016-08-28 00:15:19,113.332783,25.05545
2016-08-28 00:16:19,113.341222,25.045268
2016-08-28 00:17:19,113.352582,25.038378
2016-08-28 00:18:19,113.366337,25.034997
2016-08-28 00:19:19,113.379222,25.029993
2016-08-28 00:20:19,113.387538,25.019723
2016-08-28 00:21:19,113.391777,25.007315
2016-08-28 00:22:19,113.39976,24.997792
2016-08-28 00:23:19,113.40486,24.989708
2016-08-28 00:24:19,113.405387,24.978372
2016-08-28 00:25:19,113.40579,24.967435
2016-08-28 00:26:19,113.409103,24.955543
2016-08-28 00:27:19,113.408637,24.94307
2016-08-28 00:28:19,113.409608,24.932935
2016-08-28 00:29:19,113.414635,24.922995
2016-08-28 00:30:19,113.419522,24.910615
2016-08-28 00:31:19,113.421135,24.89865
2016-08-28 00:32:19,113.419292,24.886568
2016-08-28 00:33:19,113.412935,24.876658
2016-08-28 00:34:19,113.410477,24.867058
2016-08-28 00:35:19,113.408888,24.854718
2016-08-28 00:36:19,113.409148,24.843515
2016-08-28 00:37:19,113.412585,24.832872
2016-08-28 00:38:19,113.413585,24.821785
2016-08-28 00:39:19,113.412158,24.81135
2016-08-28 00:40:19,113.408913,24.804713
2016-08-28 00:41:19,113.405975,24.798765
2016-08-28 00:42:19,113.404217,24.792437
2016-08-28 00:43:19,113.404785,24.784937
2016-08-28 00:44:19,113.407413,24.777977
2016-08-28 00:45:19,113.411628,24.772148
2016-08-28 00:46:19,113.413222,24.770227
2016-08-28 00:47:19,113.436707,24.751943
2016-08-28 00:48:19,113.441283,24.73945
2016-08-28 00:49:19,113.447028,24.731537
2016-08-28 00:50:19,113.459938,24.723395
2016-08-28 00:51:19,113.467318,24.716385
2016-08-28 00:52:19,113.473067,24.707072
2016-08-28 00:53:19,113.480737,24.69614
2016-08-28 00:54:19,113.490438,24.689372
2016-08-28 00:55:19,113.492362,24.680078
2016-08-28 00:56:19,113.496452,24.66838
2016-08-28 00:57:19,113.50824,24.663082
2016-08-28 00:58:19,113.522153,24.663147
2016-08-28 00:59:19,113.533193,24.659183
2016-08-28 01:00:19,113.545453,24.657375
2016-08-28 01:01:19,113.555142,24.653303
2016-08-28 01:02:19,113.564162,24.644413
2016-08-28 01:03:19,113.572722,24.634768
2016-08-28 01:04:19,113.575007,24.622513
2016-08-28 01:04:19,113.575007,24.622513
2016-08-28 01:05:19,113.577697,24.610182
2016-08-28 01:05:19,113.577697,24.610182
2016-08-28 01:05:19,113.577697,24.610182
2016-08-28 01:06:19,113.579668,24.597938
2016-08-28 01:07:19,113.575683,24.585908
2016-08-28 01:08:19,113.573587,24.573797
2016-08-28 01:09:19,113.572678,24.5613
2016-08-28 01:10:19,113.57052,24.549067
2016-08-28 01:11:19,113.565388,24.537135
2016-08-28 01:12:19,113.560998,24.525518
2016-08-28 01:13:19,113.558715,24.514048
2016-08-28 01:14:19,113.553078,24.503132
2016-08-28 01:15:19,113.549123,24.493868
2016-08-28 01:16:19,113.546702,24.482452
2016-08-28 01:17:19,113.542743,24.471017
2016-08-28 01:18:19,113.536988,24.458982
2016-08-28 01:19:19,113.531563,24.448143
2016-08-28 01:20:19,113.522983,24.438497
2016-08-28 01:21:19,113.51243,24.43104
2016-08-28 01:22:19,113.505578,24.420898
2016-08-28 01:23:19,113.49579,24.411598
2016-08-28 01:24:19,113.484077,24.410015
2016-08-28 01:25:19,113.473533,24.411462
2016-08-28 01:26:19,113.46603,24.40974
2016-08-28 01:27:19,113.457328,24.40602
2016-08-28 01:28:19,113.448,24.400817
2016-08-28 01:29:19,113.440328,24.391168
2016-08-28 01:30:19,113.434632,24.377878
2016-08-28 01:31:19,113.424513,24.36852
2016-08-28 01:32:19,113.415027,24.359185
2016-08-28 01:33:19,113.406123,24.349235
2016-08-28 01:34:19,113.399413,24.33792
2016-08-28 01:35:19,113.388383,24.331097
2016-08-28 01:36:19,113.379357,24.32613
2016-08-28 01:37:19,113.373377,24.313402
2016-08-28 01:38:19,113.371818,24.300112
2016-08-28 01:39:19,113.368247,24.288108
2016-08-28 01:40:19,113.366,24.275912
2016-08-28 01:41:19,113.363753,24.263782
2016-08-28 01:42:19,113.359935,24.252163
2016-08-28 01:43:19,113.35974,24.2401
2016-08-28 01:44:19,113.363487,24.231593
2016-08-28 01:45:19,113.363763,24.219012
2016-08-28 01:46:19,113.360987,24.207092
2016-08-28 01:47:19,113.35947,24.19676
2016-08-28 01:48:19,113.355273,24.187028
2016-08-28 01:49:19,113.352448,24.177217
2016-08-28 01:50:19,113.34941,24.166482
2016-08-28 01:51:19,113.344377,24.156457
2016-08-28 01:52:19,113.338308,24.14674
2016-08-28 01:53:19,113.329197,24.14002
2016-08-28 01:54:19,113.321767,24.134057
2016-08-28 01:55:19,113.317578,24.124502
2016-08-28 01:56:19,113.317343,24.12379
2016-08-28 01:57:19,113.312817,24.100763
2016-08-28 01:58:19,113.309947,24.087282
2016-08-28 01:59:19,113.308832,24.074443
2016-08-28 02:00:19,113.302813,24.063998
2016-08-28 02:01:19,113.29577,24.055947
2016-08-28 02:02:19,113.29032,24.049152
2016-08-28 02:03:19,113.29032,24.049152
2016-08-28 02:04:19,113.29032,24.049152
2016-08-28 02:05:19,113.280203,24.024792
2016-08-28 02:06:19,113.273602,24.013065
2016-08-28 02:07:19,113.263437,24.00252
2016-08-28 02:08:19,113.252548,23.995408
2016-08-28 02:09:19,113.243,23.991623
2016-08-28 02:10:19,113.23332,23.984072
2016-08-28 02:10:43,113.229607,23.980785
2016-08-28 02:11:19,113.223825,23.975073
2016-08-28 02:12:19,113.216485,23.965868
2016-08-28 02:13:19,113.212793,23.95457
2016-08-28 02:14:19,113.206532,23.943657
2016-08-28 02:15:19,113.202443,23.934588
2016-08-28 02:16:19,113.19929,23.922983
2016-08-28 02:17:19,113.19507,23.914762
2016-08-28 02:18:19,113.190162,23.909837
2016-08-28 02:19:19,113.184688,23.906795
2016-08-28 02:20:19,113.179055,23.903678
2016-08-28 02:21:19,113.174492,23.898645
2016-08-28 02:22:19,113.172482,23.892835
2016-08-28 02:23:19,113.172547,23.887135
2016-08-28 02:24:19,113.172942,23.877635
2016-08-28 02:25:19,113.169262,23.864493
2016-08-28 02:26:19,113.169045,23.851377
2016-08-28 02:27:19,113.171697,23.837353
2016-08-28 02:28:19,113.171165,23.82383
2016-08-28 02:29:19,113.17503,23.81278
2016-08-28 02:29:19,113.17503,23.81278
2016-08-28 02:30:19,113.176942,23.802718
2016-08-28 02:31:19,113.179583,23.790548
2016-08-28 02:32:19,113.190427,23.781795
2016-08-28 02:33:19,113.198985,23.771918
2016-08-28 02:34:19,113.199178,23.759715
2016-08-28 02:35:19,113.19959,23.747975
2016-08-28 02:36:19,113.20636,23.739612
